0,1,2,3,4,5,6
2018-11-27-09-39-39_mix,269.4301128387451,725.6086730957031,924.4896697998047,1123.31787109375,0.8628251552581787,1.0
2018-11-27-09-39-39_mix,21.445255279541016,273.33892822265625,676.5330505371094,671.9313049316406,0.7823277115821838,1.0
2018-11-27-04-05-45_mix,100.48952579498291,563.0484008789062,393.8437271118164,1013.5279846191406,0.6199570894241333,1.0
2018-11-27-04-05-45_mix,403.42217445373535,283.63977432250977,774.3960571289062,685.1284790039062,0.3398117423057556,1.0
2018-11-27-11-07-45_mix,87.6687240600586,260.2571105957031,803.7792205810547,646.7121124267578,0.48592811822891235,1.0
2018-11-27-11-07-45_mix,521.3535690307617,258.264217376709,912.1966552734375,883.1239318847656,0.41446828842163086,1.0
2018-11-27-01-51-25_mix,98.91363143920898,302.06920623779297,398.8282012939453,753.49853515625,0.8508309721946716,1.0
2018-11-27-07-50-27_mix,564.693717956543,516.2429046630859,893.3507537841797,1080.5475616455078,0.856486976146698,1.0
2018-11-26-21-31-35_mix,319.81661796569824,830.3440856933594,960.0,1166.6123962402344,0.8707988262176514,1.0
2018-11-26-21-31-35_mix,15.589141845703125,192.64925003051758,663.4370040893555,547.5773620605469,0.8028289675712585,1.0
2018-11-26-21-31-35_mix,624.0208053588867,188.12652587890625,938.854866027832,830.0071716308594,0.40845611691474915,1.0
2018-11-27-01-01-46_mix,340.4582405090332,733.8438415527344,911.7535972595215,1002.7735900878906,0.8096241354942322,1.0
2018-11-27-01-01-46_mix,622.7985191345215,256.00996017456055,909.0200614929199,752.8347015380859,0.40828630328178406,1.0
2018-11-27-01-01-46_mix,129.06829833984375,278.99417877197266,640.9244728088379,562.5558853149414,0.36460188031196594,1.0
2018-11-26-22-48-53_mix,69.85527992248535,534.0799713134766,387.4537467956543,1018.8135528564453,0.7734556794166565,1.0
2018-11-26-22-48-53_mix,501.3482666015625,530.8669662475586,831.7145919799805,1005.2931213378906,0.6364108324050903,1.0
2018-11-27-10-52-57_mix,130.71857929229736,373.3110046386719,462.0109748840332,1062.4211120605469,0.4649532735347748,1.0
2018-11-27-10-52-57_mix,137.0484209060669,329.9158477783203,564.8081016540527,930.0141906738281,0.34573644399642944,1.0
2018-11-27-10-52-57_mix,519.0173149108887,304.5873260498047,882.9358863830566,823.2555389404297,0.3435201048851013,1.0
2018-11-27-10-52-57_mix,302.0105838775635,313.3429145812988,822.3336410522461,748.9829254150391,0.30167728662490845,1.0
2018-11-27-03-12-32_mix,601.1840057373047,105.82992553710938,960.0,815.8197021484375,0.8576292395591736,1.0
2018-11-27-03-12-32_mix,27.18134880065918,440.2952194213867,365.56812286376953,1099.1410827636719,0.3801943361759186,1.0
2018-11-27-03-12-32_mix,334.0957260131836,804.9290466308594,958.4448623657227,1071.8914794921875,0.33142322301864624,1.0
2018-11-27-08-00-12_mix,43.40675354003906,723.9691162109375,568.2505416870117,1066.7265319824219,0.7998975515365601,1.0
2018-11-27-08-00-12_mix,20.37177085876465,248.59575271606445,372.4075984954834,737.7577972412109,0.49519720673561096,1.0
2018-11-27-08-00-12_mix,487.98362731933594,254.45911407470703,824.4811248779297,729.4491577148438,0.3617681860923767,1.0
2018-11-27-02-50-15_mix,360.7431221008301,739.8670959472656,835.7500648498535,1058.4638977050781,0.7969620227813721,1.0
2018-11-27-02-50-15_mix,94.42214012145996,296.6937255859375,543.4099960327148,605.3614807128906,0.6936349272727966,1.0
2018-11-27-02-50-15_mix,530.4568862915039,283.6150550842285,839.2311859130859,728.8834381103516,0.43120628595352173,1.0
2018-11-27-09-47-36_mix,568.6850738525391,417.7250289916992,945.633659362793,1131.6949462890625,0.5299708247184753,1.0
2018-11-27-09-47-36_mix,66.13268852233887,797.4070739746094,625.8330917358398,1150.3254699707031,0.4834291636943817,1.0
2018-11-27-09-47-36_mix,64.74238872528076,316.64453506469727,452.7560806274414,824.6006774902344,0.39705026149749756,1.0
2018-11-27-06-09-29_mix,321.55028343200684,745.6262969970703,931.3813018798828,1081.2023162841797,0.8437625765800476,1.0
2018-11-26-22-54-01_mix,554.6748733520508,475.83396911621094,884.5273590087891,1029.8735809326172,0.8490777611732483,1.0
2018-11-26-21-32-54_mix,310.4986095428467,206.3667869567871,943.7164306640625,540.8866119384766,0.7575151920318604,1.0
2018-11-26-21-32-54_mix,607.0081329345703,532.9733276367188,931.0956573486328,1154.0673828125,0.6143592000007629,1.0
2018-11-26-21-32-54_mix,53.580265045166016,819.1684722900391,637.8591156005859,1114.022445678711,0.5727996826171875,1.0
2018-11-27-06-27-01_mix,53.907437324523926,451.6080093383789,447.2750473022461,1111.8157958984375,0.8977271914482117,1.0
2018-11-27-06-27-01_mix,592.401180267334,119.49527740478516,960.0,834.4816589355469,0.8880681395530701,1.0
2018-11-27-01-52-18_mix,309.4917297363281,815.8654022216797,960.0,1154.0055084228516,0.8587455749511719,1.0
2018-11-27-01-52-18_mix,49.78260040283203,490.13954162597656,364.4340133666992,1127.2998809814453,0.643078625202179,1.0
2018-11-27-01-52-18_mix,617.4093246459961,205.4953384399414,960.0,822.0539855957031,0.46552377939224243,1.0
2018-11-27-07-47-48_mix,329.3253993988037,190.53606033325195,955.2908706665039,551.9364929199219,0.8381632566452026,1.0
2018-11-27-07-47-48_mix,37.966904640197754,187.8511619567871,368.65001678466797,816.4925384521484,0.5312167406082153,1.0
2018-11-26-21-32-38_mix,604.5689964294434,188.59214782714844,938.056812286377,873.0389404296875,0.8673892021179199,1.0
2018-11-26-21-32-38_mix,53.22526931762695,825.9249114990234,646.8913650512695,1114.0082550048828,0.34753182530403137,1.0
2018-11-27-10-59-42_mix,178.97396564483643,387.08984375,627.5502777099609,1113.6227416992188,0.7468189597129822,1.0
2018-11-27-10-59-42_mix,167.55000114440918,236.04345321655273,950.2819061279297,623.7898254394531,0.3023359477519989,1.0
2018-11-27-09-25-04_mix,329.99914169311523,732.6834106445312,911.1579322814941,1062.8987121582031,0.5401408672332764,1.0
2018-11-27-09-25-04_mix,121.21905326843262,270.38639068603516,676.3048553466797,600.9319686889648,0.4562186002731323,1.0
2018-11-27-09-25-04_mix,581.7868995666504,251.31010055541992,916.3158988952637,764.0415191650391,0.32094869017601013,1.0
2018-11-27-01-06-03_mix,557.9340362548828,387.9869842529297,935.7535171508789,1017.7152252197266,0.8780251741409302,1.0
2018-11-27-01-08-57_mix,109.4840955734253,232.3750877380371,432.83517837524414,806.405029296875,0.9122880101203918,1.0
2018-11-27-03-24-36_mix,576.0637664794922,503.1415557861328,863.3729553222656,1061.8990325927734,0.8874128460884094,1.0
