0,1,2,3,4,5,6
2018-11-19-20-28-02_mix,106.21440410614014,245.31665802001953,365.96059799194336,697.6316833496094,0.9949920773506165,2.0
2018-11-19-20-28-02_mix,350.9564781188965,243.33980560302734,791.4359092712402,490.62137603759766,0.9776431918144226,2.0
2018-11-19-20-28-02_mix,378.02287101745605,775.0751495361328,808.2587814331055,1007.7490997314453,0.9776414036750793,2.0
2018-11-19-20-28-02_mix,114.73331451416016,692.2396850585938,377.1885681152344,1034.9240112304688,0.96932452917099,2.0
2018-11-19-20-28-02_mix,363.2402229309082,490.1136016845703,788.7352180480957,767.9358673095703,0.9106583595275879,1.0
2018-11-19-20-49-25_mix,114.94033813476562,247.63046264648438,365.94823837280273,681.8183898925781,0.99160236120224,2.0
2018-11-19-20-49-25_mix,117.36543416976929,674.0746307373047,356.16190910339355,1031.1376190185547,0.9802064895629883,2.0
2018-11-19-20-49-25_mix,351.39490127563477,793.7580108642578,785.2145576477051,1035.4022979736328,0.9714223742485046,2.0
2018-11-19-20-49-25_mix,373.0415153503418,257.44781494140625,786.8856239318848,535.4800415039062,0.8310906291007996,1.0
2018-11-19-20-49-25_mix,357.38794326782227,534.4154357910156,786.4065742492676,793.3976745605469,0.7194981575012207,2.0
2018-11-19-20-46-22_mix,373.0568790435791,275.1982307434082,787.9277801513672,531.4772796630859,0.9919688105583191,2.0
2018-11-19-20-46-22_mix,100.23990154266357,509.8756408691406,544.8243713378906,782.3435974121094,0.9896273612976074,1.0
2018-11-19-20-46-22_mix,363.5650634765625,786.6210174560547,775.6002044677734,1032.3377227783203,0.9880397915840149,2.0
2018-11-19-20-34-00_mix,128.7895917892456,602.0989227294922,380.9717559814453,1038.3654022216797,0.9929137229919434,2.0
2018-11-19-20-34-00_mix,375.58216094970703,512.4556732177734,800.134162902832,743.7109375,0.9763491153717041,2.0
2018-11-19-20-34-00_mix,353.17657470703125,234.9224090576172,787.1724700927734,513.9669799804688,0.9736879467964172,1.0
2018-11-19-20-34-00_mix,380.0701332092285,747.53662109375,822.1659278869629,1017.3347473144531,0.7438910603523254,2.0
2018-11-19-21-00-11_mix,492.93405532836914,236.8783950805664,758.9592933654785,709.2919921875,0.9760344624519348,1.0
2018-11-19-21-00-11_mix,118.60039472579956,250.20708084106445,343.6762046813965,666.3700103759766,0.9660648703575134,2.0
2018-11-19-21-00-11_mix,134.65205669403076,666.7159271240234,351.1431884765625,1012.4004364013672,0.9486563801765442,2.0
