0,1,2,3,4,5,6
2018-11-24-10-27-01_RGB,84.61984634399414,88.89232635498047,766.8017578125,1085.0392150878906,0.5484954118728638,2.0
2018-11-24-10-37-06_RGB,105.87686061859131,637.6857757568359,419.794864654541,1028.246078491211,0.7992517352104187,1.0
2018-11-24-10-37-06_RGB,115.33638954162598,234.91300582885742,414.9023151397705,615.5901336669922,0.7387422919273376,2.0
2018-11-24-10-37-06_RGB,513.0257606506348,656.8949890136719,774.7459602355957,1007.2491455078125,0.640078067779541,2.0
2018-11-24-11-05-31_RGB,142.91563510894775,272.2473907470703,383.290958404541,603.1211090087891,0.9675478339195251,2.0
2018-11-24-11-05-31_RGB,367.15856552124023,732.6438903808594,769.5724296569824,989.66552734375,0.7383204698562622,2.0
2018-11-24-11-05-31_RGB,149.70033645629883,604.3405914306641,385.29956817626953,970.3264617919922,0.6280369162559509,2.0
2018-11-24-11-05-31_RGB,368.88994216918945,272.4427032470703,762.7207374572754,611.8661499023438,0.6135132908821106,1.0
2018-11-24-11-11-37_RGB,98.77537250518799,592.0628356933594,418.91252517700195,1004.0054321289062,0.9735037684440613,1.0
2018-11-24-11-11-37_RGB,123.2328987121582,255.2745246887207,420.1633071899414,607.6716613769531,0.9226340055465698,2.0
2018-11-24-11-15-15_RGB,145.4921579360962,280.21312713623047,385.63013076782227,617.7275466918945,0.9359068274497986,2.0
2018-11-24-11-15-15_RGB,134.9302339553833,662.1391296386719,382.0868110656738,995.3903198242188,0.8531891107559204,2.0
2018-11-24-11-15-15_RGB,441.9055366516113,603.9793395996094,764.8128318786621,1013.9961242675781,0.8261445164680481,1.0
2018-11-24-11-15-15_RGB,447.0073413848877,259.9179458618164,766.2787628173828,599.830436706543,0.6505094170570374,2.0
2018-11-24-11-15-27_RGB,145.74731826782227,282.3146629333496,381.66927337646484,612.9123687744141,0.9501218795776367,2.0
2018-11-24-11-15-27_RGB,133.21550846099854,622.1278381347656,369.6785545349121,1021.8621826171875,0.93243008852005,2.0
2018-11-24-11-15-27_RGB,462.1425247192383,261.132869720459,754.0323257446289,647.6192474365234,0.5939437747001648,1.0
2018-11-24-11-15-27_RGB,369.02137756347656,777.7308654785156,752.0130157470703,1018.4529113769531,0.5555142760276794,2.0
2018-11-24-11-24-55_RGB,121.03451728820801,284.0745544433594,519.166259765625,577.9917144775391,0.9868107438087463,1.0
